noun 	 docente 	 341 	 teacher 	 lecturer 	 lecturer; teacher
adjective 	 dirigente 	 341 	  	 leading, ruling 	 
adjective 	 crudos 	 341 	  	  	 
noun 	 grulla 	 341 	 crane 	 crane bird 	 crane
adjective 	 grullo 	 341 	  	 having an ashen color 	 
verb 	 malgastar 	 341 	 to waste 	  	 waste
adjective 	 mole 	 341 	 flaccid 	 soft, mild 	 flaccid
noun 	 mole 	 341 	 mole 	 hunk, chunk, slab 	 mole
adjective 	 azteca 	 340 	  	 Aztec 	 
noun 	 azteca 	 340 	  	 Aztec 	 
adjective 	 formular 	 340 	  	 formulary 	 
noun 	 tata 	 340 	  	 daddy, a term used by children for their father 	 
noun 	 convivencia 	 340 	 convivence 	  	 convivence
noun 	 saxofón 	 340 	 saxophone 	 saxophone 	 saxophone
verb 	 forzarlo 	 340 	  	  	 
noun 	 dueto 	 340 	 duet 	  	 duet
adjective 	 gaetano 	 340 	  	 Of or pertaining to Gaeta 	 
noun 	 gaetano 	 340 	  	  	 
noun 	 somo 	 340 	  	 summit; peak 	 
noun 	 astrología 	 339 	 astrology 	  	 astrology
noun 	 trecho 	 339 	 stretch; walk 	 distance, stretch, extension 	 stretch; walk
noun 	 monogamia 	 339 	 monogamy 	 monogamy 	 monogamy
noun 	 crunch 	 338 	  	  	 
noun 	 nacimiento 	 338 	 childbirth; delivery; birth 	  	 childbirth; nativity scene; birth; burgeoning; delivery; nativity; parturition
noun 	 ingrata 	 338 	 ingrate 	  	 ingrate
adjective 	 causante 	 338 	  	  	 
noun 	 causante 	 338 	  	 cause 	 
noun 	 golfista 	 338 	 golfer 	 golfer 	 golfer
noun 	 sonata 	 338 	 sonata 	  	 sonata
adjective 	 conciliar 	 338 	  	 of or pertaining to a council 	 
noun 	 conciliar 	 338 	  	 councilor, member of a council 	 
noun 	 tarot 	 338 	  	  	 
verb 	 subirla 	 338 	  	  	 
noun 	 maceta 	 338 	 head 	 flowerpot 	 head; flowerpot
verb 	 encestar 	 338 	  	 to score a basket 	 
noun 	 sami 	 337 	  	 Sami; Saami 	 
adjective 	 sami 	 337 	  	 Sami; Saami 	 
adjective 	 correspondiente 	 337 	 respective 	 respective 	 corresponding
adjective 	 disperso 	 337 	 sparse; scattered 	 dispersed, spread out 	 sparse; scattered
adjective 	 choco 	 337 	  	 with unclothed arms 	 
noun 	 choco 	 337 	 cuttlefish 	 cuttlefish 	 cuttlefish; blond
noun 	 kárate 	 337 	  	 karate 	 
noun 	 pudor 	 336 	 shame 	 shame 	 pudor; modesty
noun 	 malvavisco 	 336 	 mallow 	 mallow 	 marshmallow; marsh mallow
noun 	 estratega 	 336 	 strategist 	 strategist 	 strategist; tactician
noun 	 gaveta 	 336 	 drawer 	 A drawer 	 drawer
verb 	 contradecir 	 336 	 to contradict; to counter 	  	 gainsay; contradict; counter
verb 	 perseguirlo 	 336 	  	  	 
adjective 	 flamante 	 336 	 brand new 	 brilliant, radiant 	 brand new
noun 	 diván 	 336 	 divan 	 divan 	 divan
adjective 	 maléfico 	 336 	 evil 	 evil 	 evil; venomous; maleficent
noun 	 pote 	 335 	 pot 	 pot 	 pot; crock
noun 	 gallito 	 335 	 cockerel; popcorn 	 nodot=y, cockerel little cock 	 cockerel; popcorn
verb 	 encadenar 	 335 	 to chain 	 to chain 	 chain
noun 	 obsesión 	 335 	 fixation; obsession 	  	 obsession; fixation
noun 	 urbanización 	 335 	 housing estate 	 housing development 	 housing estate; urbanization
noun 	 pincha 	 335 	  	 disc jockey, DJ 	 
adjective 	 genealógico 	 335 	 genealogical 	 genealogical 	 genealogical
noun 	 especialidad 	 335 	 specialty 	  	 specialty
noun 	 estirpe 	 335 	 lineage 	 lineage 	 lineage; stock
noun 	 tez 	 335 	 complexion 	 complexion 	 complexion
adjective 	 ateniense 	 335 	 athenian 	 Athenian 	 athenian
noun 	 ateniense 	 335 	 athenian 	 Athenian 	 athenian
noun 	 alquimista 	 334 	 alchemist 	 alchemist 	 alchemist
adjective 	 neto 	 334 	 net 	 clean, pure, clear 	 net
adjective 	 digestivo 	 334 	 digestive 	 digestive 	 digestive
noun 	 digestivo 	 334 	 digestive 	 digestive 	 digestive
noun 	 shot 	 334 	  	  	 
adjective 	 incesante 	 334 	 incessant 	 incessant; ceaseless 	 incessant; unceasing
adjective 	 operacional 	 334 	 operational 	 operational, effective, operative 	 operational
noun 	 cobijo 	 334 	  	 bedroom 	 
noun 	 albahaca 	 334 	 basil 	 basil 	 basil
noun 	 ferroviario 	 334 	 railwayman 	 a railroad worker 	 railwayman
noun 	 cata 	 334 	 tasting 	 budgerigar 	 tasting
noun 	 cala 	 334 	 prove 	 prove 	 suppository
noun 	 concilio 	 334 	  	 an assembly or coterie that deals in something and its bylaws, especially a religious body 	 
verb 	 dedicarle 	 334 	  	  	 
adjective 	 cólico 	 334 	  	 colic 	 
noun 	 cólico 	 334 	 colic 	 colic 	 colic
adjective 	 farmacéuticos 	 333 	  	  	 
verb 	 arréstenlo 	 333 	  	  	 
noun 	 verbena 	 333 	 merrymaking 	  	 merrymaking; verbena
adjective 	 abarrotado 	 333 	 overcrowded 	 overcrowded 	 overcrowded; cramped
verb 	 abarrotar 	 333 	 to pack 	 to pack 	 throng
noun 	 afroamericano 	 333 	 Afro-American 	 Afro-American 	 african-american
noun 	 ronco 	 333 	  	 oink, growl, bark, snarl 	 
noun 	 reclusión 	 333 	  	 reclusion 	 
noun 	 esmoquin 	 333 	 tuxedo 	  	 tuxedo
noun 	 runa 	 333 	 rune 	 rune 	 rune
adjective 	 runo 	 333 	  	 runic 	 
adjective 	 tridimensional 	 332 	 three-dimensional 	 three-dimensional, tridimensional 	 three-dimensional
adjective 	 bestial 	 332 	 bestial 	 beastly 	 bestial
noun 	 prófugo 	 332 	 fugitive 	 a fugitive 	 fugitive
noun 	 croqueta 	 332 	 croquette 	 croquette 	 croquette
verb 	 confrontar 	 332 	 to affront 	 to confront 	 affront
verb 	 sostenerla 	 332 	  	  	 
verb 	 decile 	 332 	  	  	 
noun 	 mercadeo 	 332 	  	 merchandising, selling, marketing 	 
adjective 	 sistemático 	 332 	 systematic 	 systematic 	 systematic
verb 	 reconciliar 	 332 	 to reconcile 	 to reconcile 	 reconcile; make amends
adjective 	 insípido 	 332 	 tasteless, flavorless 	 tasteless, flavorless 	 fade; tasteless; bland; vapid; dull; insipid
verb 	 unificar 	 332 	 to unify 	 to unify 	 unify
noun 	 gótico 	 331 	 goth 	 Gothic language 	 goth
noun 	 termostato 	 331 	 thermostat 	  	 thermostat
adjective 	 piscis 	 331 	  	 Born under the zodiac sign Pisces 	 
adjective 	 selectivo 	 331 	 choosy; selective; picky 	  	 selective; stratified; choosy; picky
noun 	 telemetría 	 331 	 telemetry 	 telemetry 	 telemetry
noun 	 historieta 	 331 	 comic 	 anecdote 	 comic
noun 	 cardio 	 331 	 cardio 	  	 cardio
verb 	 imaginate 	 331 	  	  	 
adverb 	 ende 	 331 	  	 thence 	 
noun 	 avioneta 	 331 	  	 light aircraft 	 
adjective 	 inexistente 	 331 	 nonexistent 	 nonexistent 	 nonexistent
noun 	 clarividente 	 331 	  	 fortuneteller, clairvoyant, seer 	 
adjective 	 triunfal 	 331 	 triumphal 	 triumphant, victorious 	 triumphal
noun 	 linfoma 	 331 	 lymphoma 	 lymphoma 	 lymphoma
noun 	 masoquista 	 331 	 masochist 	 masochist 	 masochist
noun 	 prórroga 	 331 	 overtime 	 extension, extra time, prolongation 	 overtime
noun 	 acróbata 	 331 	 acrobat 	 acrobat 	 acrobat
adjective 	 burdo 	 331 	 coarse, rough 	 coarse, rough 	 coarse; slipshod; shoddy
noun 	 escayola 	 330 	 plaster; cast 	 plaster, stucco 	 plaster; cast
verb 	 escayolar 	 330 	  	  	 
adjective 	 sumario 	 330 	 summary 	  	 summary
noun 	 sumario 	 330 	 synopsis; summary 	  	 synopsis; summary
noun 	 escarcha 	 330 	 frost 	 frost, hoarfrost 	 frost; hoarfrost; rime
verb 	 escarchar 	 330 	 to frost 	 to frost 	 frost
verb 	 reirse 	 330 	  	  	 
noun 	 reggae 	 330 	 reggae 	  	 reggae
noun 	 squad 	 330 	  	  	 
noun 	 aeroplano 	 330 	 airplane 	 aeroplane 	 airplane
noun 	 loba 	 330 	 bitch 	 lobo, a she-wolf 	 hood rat; bitch; cougar; she-wolf
noun 	 aspiración 	 330 	 aspiration 	 dream, wish, aspiration 	 aspirate; aspiration
noun 	 jab 	 329 	  	  	 
noun 	 panqueque 	 329 	 pancake 	 crepe, pancake 	 pancake
verb 	 contestarle 	 329 	  	  	 
noun 	 criminología 	 329 	 criminology 	 criminology 	 criminology
noun 	 laca 	 329 	 lacquer 	 lacquer 	 lacquer; lac; hair spray
verb 	 reprobar 	 329 	 to fail; to damn 	  	 rebuke; fail; flunk; damn
adjective 	 erguido 	 328 	  	 upright 	 
noun 	 magma 	 328 	 magma 	  	 magma
noun 	 caniche 	 328 	 poodle 	 poodle 	 poodle
noun 	 neurótica 	 328 	  	  	 
adverb 	 clínicamente 	 328 	  	 clinically 	 
adjective 	 mediático 	 328 	  	 media 	 
verb 	 agravar 	 327 	 to aggravate 	 to aggravate 	 aggravate; compound; exacerbate
adjective 	 pectoral 	 327 	 pectoral 	  	 pectoral
adjective 	 autista 	 327 	 autistic 	 autistic 	 autistic
noun 	 autista 	 327 	 autistic 	 autist, autistic 	 autistic; autist
noun 	 pellizco 	 327 	 pinch 	 pinch 	 pinch
verb 	 pellizcar 	 327 	 to pinch 	  	 pinch
noun 	 oreo 	 327 	  	 breeze 	 
verb 	 orear 	 327 	  	  	 
noun 	 melaza 	 327 	 molasses 	 molasses 	 molasses; treacle
noun 	 risco 	 327 	 crack 	 crack 	 tor; cliff
verb 	 máteme 	 327 	  	  	 
noun 	 ligue 	 326 	 love affair 	 cruising  or gay sex 	 love affair
noun 	 usanza 	 326 	 usage 	 usage 	 custom; usage
noun 	 kamikaze 	 326 	 kamikaze 	 kamikaze 	 wrong-way driver; kamikaze
noun 	 sangría 	 326 	 indentation; sangria; drain 	  	 drain; sangria; indentation; bloodletting
adjective 	 impulsores 	 326 	  	  	 
noun 	 amígdala 	 326 	 amygdala 	 amygdala 	 amygdala; tonsil
verb 	 negarle 	 326 	  	  	 
noun 	 sentimentalismo 	 326 	  	 sentimentality 	 
adjective 	 albino 	 326 	 albino 	 albino, albinistic: congenitally lacking melanin pigmentation in the skin, eyes, and hair or feathers ; afflicted with albinism 	 albino
noun 	 albino 	 326 	 albino 	 albino: person or animal congenitally lacking melanin pigmentation in the skin, eyes, and hair or feathers ; one afflicted with albinism 	 albino
noun 	 articulación 	 325 	 joint 	 joint 	 joint; utterance; articulation
noun 	 cantimplora 	 325 	 canteen 	 flask, canteen 	 canteen
noun 	 drone 	 325 	  	  	 
verb 	 calmarlo 	 325 	  	  	 
noun 	 bife 	 325 	 steak 	 steak 	 beefsteak
adjective 	 chelo 	 325 	  	 blonde, fair-skinned, blue-eyed 	 
noun 	 chelo 	 325 	 cello 	 a blonde, fair-skinned, blue-eyed man 	 cello
verb 	 secarse 	 325 	 to dry 	  	 dry
noun 	 petardo 	 325 	 firecracker 	 firecracker 	 fiddle; blowjob; bore; firecracker
noun 	 kayak 	 324 	 kayak 	  	 kayak
verb 	 elevarse 	 324 	 to soar 	  	 soar
adjective 	 credencial 	 324 	 credential 	 credential 	 credential
noun 	 credencial 	 324 	 badge 	 documentary evidence of one's entitlement to credit or authority; credentials or documents 	 id card; credential; badge
noun 	 henna 	 324 	 henna 	  	 henna
verb 	 empecer 	 324 	  	 to harm, maim 	 
adverb 	 ansiosamente 	 324 	 anxiously; eagerly 	  	 anxiously; eagerly
noun 	 cobrador 	 324 	 retriever 	 conductor 	 retriever
noun 	 asomo 	 324 	  	 appearance 	 
noun 	 noticiario 	 324 	 newscast 	  	 newscast
noun 	 feligrés 	 324 	 parishioner 	 parishioner, churchgoer 	 parishioner
verb 	 atorar 	 324 	 to block 	  	 block; clog; obstruct
verb 	 reproducir 	 324 	 to play 	  	 play; reproduce
noun 	 quimera 	 324 	 chimera 	 chimera 	 chimera; figment
noun 	 alquilo 	 324 	 alkyl 	 alkyl 	 alkyl
noun 	 hub 	 324 	  	  	 
adverb 	 drásticamente 	 323 	  	 drastically 	 
adjective 	 fiero 	 323 	 wild 	 wild 	 feral; wild; fierce
noun 	 pitón 	 323 	 python 	 snake python 	 python
noun 	 psicoanálisis 	 323 	 psychoanalysis 	 psychoanalysis 	 psychoanalysis
adjective 	 sinfónico 	 323 	 symphonic 	 symphonic 	 symphonic
noun 	 labia 	 323 	 lip service 	  	 lip service
adverb 	 minuciosamente 	 323 	 carefully 	 carefully, meticulously, minutely 	 meticulously; carefully; minutely
noun 	 esfinge 	 323 	 sphinx 	 sphinx 	 sphinx
noun 	 sepulcro 	 323 	 sepulchre 	 sepulchre 	 sepulchre
adjective 	 tamil 	 323 	 tamil 	 Tamil; of or pertaining to the Tamil people of India and Sri Lanka, their culture, or language 	 tamil
noun 	 tamil 	 323 	 tamil 	 a Tamil person, belonging to the Tamil people 	 tamil
adjective 	 despojado 	 323 	  	 bare 	 
verb 	 despojar 	 323 	 to spoil; to strip 	 to strip, clear, leave bare 	 bereave; spoil; strip; despoil
adjective 	 barbado 	 323 	 bearded 	  	 bearded
noun 	 logotipo 	 323 	 logo 	 A logo 	 logo; logotype
adjective 	 imaginable 	 322 	 conceivable; imaginable 	  	 imaginable; conceivable
noun 	 soberana 	 322 	  	  	 
noun 	 cartilla 	 322 	  	 carta; small card or small letter 	 
adjective 	 atenuante 	 322 	 extenuating 	 extenuating 	 extenuating
noun 	 atenuantes 	 322 	  	 mitigating circumstances 	 
noun 	 implosión 	 322 	 implosion 	 implosion 	 implosion
noun 	 mequetrefe 	 322 	  	  	 
noun 	 vocalista 	 322 	 vocalist 	  	 vocalist
verb 	 matricular 	 322 	  	 to matriculate 	 
noun 	 pana 	 322 	 breakdown 	 breakdown 	 corduroy; velveteen; breadfruit; fleece; breakdown
noun 	 poncho 	 322 	 poncho 	 poncho 	 poncho
noun 	 jarro 	 322 	 mug 	 jug; pitcher 	 mug; flagon
adjective 	 textil 	 322 	  	 textile 	 
noun 	 diácono 	 322 	 deacon 	 deacon 	 deacon
verb 	 arrestarle 	 321 	  	  	 
noun 	 spam 	 321 	  	  	 
verb 	 añorar 	 321 	 to reminisce; to yearn 	  	 reminisce; yearn
noun 	 diminutivo 	 321 	 diminutive 	 diminutive 	 diminutive
noun 	 colibrí 	 321 	 hummingbird 	 hummingbird 	 hummingbird
noun 	 exclusión 	 321 	 exclusion 	 exclusion 	 exclusion
noun 	 cloruro 	 321 	 chloride 	 chloride 	 chloride
adjective 	 melodramático 	 321 	 melodramatic 	 melodramatic 	 melodramatic
noun 	 edredón 	 321 	 eiderdown 	 eiderdown 	 quilt; eiderdown; duvet
adjective 	 touch 	 321 	  	 touch; touch-screen 	 
noun 	 rave 	 321 	  	  	 
adjective 	 trabado 	 321 	 stoned; blocked 	  	 stoned; blocked
adjective 	 desanimado 	 321 	 dejected 	 dejected, dispirited, discouraged, disheartened 	 dejected; exanimate
noun 	 reproche 	 321 	 reproach 	 reproach 	 reproach; rebuke
adjective 	 vial 	 320 	  	 of or pertaining to a via, road, highway 	 
noun 	 vial 	 320 	  	 avenue 	 
noun 	 minibar 	 320 	 bar 	  	 bar; minibar
adjective 	 paquistaní 	 320 	 pakistani 	  	 pakistani
noun 	 paquistaní 	 320 	 pakistani 	  	 pakistani
noun 	 lucidez 	 320 	 lucidity 	 lucidity, lucidness 	 lucidness; lucidity
noun 	 sacerdocio 	 320 	 priesthood 	 priesthood 	 priesthood
noun 	 timonel 	 320 	 cox 	 cox 	 helm; helmsman
noun 	 contorno 	 320 	 contour; outline 	 contour, outline, boundary 	 contour; outline
noun 	 zapata 	 320 	 brake shoe 	 brake shoe 	 washer; brake shoe; shoe
verb 	 desmantelar 	 320 	 to dismantle 	 to dismantle 	 decommission
noun 	 hampa 	 320 	 underworld 	 underworld 	 underworld
noun 	 guisado 	 320 	 stew 	 stew 	 stew
noun 	 sobrevivencia 	 320 	  	  	 
noun 	 vaquera 	 320 	 cowgirl 	 cowgirl 	 cowgirl
noun 	 sepulturero 	 319 	 gravedigger 	 gravedigger 	 gravedigger
adverb 	 significativamente 	 319 	 significantly 	 significantly 	 significantly
noun 	 psique 	 319 	 psyche 	 psyche 	 psyche
noun 	 flamingo 	 319 	  	  	 
noun 	 soldador 	 318 	 welder 	 welder 	 welder; soldering iron
noun 	 consorte 	 318 	 consort, spouse 	 consort, spouse 	 spouse; homie; consort
noun 	 carrocería 	 318 	 body 	 body 	 bodybuilding; body shop; bodywork; body
noun 	 colador 	 318 	 sieve 	 sieve only the strainer kind of sifter, not the cup-shaped sifter 	 strainer; sieve; colander; sifter
noun 	 traste 	 318 	 fret 	 fret 	 fret; fingerboard
adjective 	 exhaustos 	 318 	  	  	 
noun 	 cabida 	 318 	 room 	 space, room, capacity 	 room
noun 	 inhibidor 	 318 	 inhibitor 	 inhibitor 	 inhibitor
adjective 	 patógeno 	 318 	 pathogenic 	 pathogenic 	 pathogenic
noun 	 patógeno 	 318 	 pathogen 	 pathogen 	 pathogen
noun 	 cántaro 	 318 	 amphora 	 jug, jar 	 amphora
noun 	 codorniz 	 318 	 quail 	 quail 	 quail
adjective 	 triunfante 	 318 	 triumphant 	 triumphant, victorious 	 triumphant
adjective 	 aventurero 	 318 	 adventurous; badass 	  	 badass; adventurous
noun 	 aventurera 	 318 	 adventurer 	  	 adventurer
noun 	 calada 	 318 	 puff; gasp; drag 	 puff, hit of a cigarette 	 drag; puff; gasp
noun 	 bolita 	 318 	 marble 	 marble 	 marble; clique
verb 	 divagar 	 318 	 to ramble; to waffle; to stray 	 to roam, wander, stray, ramble, digress 	 maunder; ramble; waffle; wander; stray
noun 	 zip 	 318 	  	  	 
noun 	 escupo 	 317 	  	 spit; spitwad 	 
noun 	 capi 	 317 	  	  	 
noun 	 satén 	 317 	 satin 	 sateen 	 sateen; satin
noun 	 féretro 	 317 	 coffin 	 coffin 	 coffin
noun 	 insecticida 	 317 	 insecticide 	 insecticide 	 insecticide
adjective 	 nominado 	 317 	  	  	 
noun 	 nominada 	 317 	 nominee 	  	 nominee
noun 	 elector 	 317 	 elector 	 voter, elector 	 elector
adjective 	 previsible 	 317 	 foreseeable 	 foreseeable, predictable; falling within normal expectation 	 foreseeable
verb 	 matizar 	 316 	 to tinge; to tint 	  	 tint; tinge
noun 	 epidural 	 316 	  	  	 
adjective 	 epidural 	 316 	  	  	 
noun 	 nordeste 	 316 	 northeast 	 northeast 	 northeast
noun 	 descontaminación 	 316 	 decontamination 	 decontamination 	 decontamination
adjective 	 bemol 	 316 	  	 flat 	 
noun 	 bemol 	 316 	 flat 	 flat symbol 	 flat; bemol
adjective 	 arcadio 	 316 	  	 Arcadian 	 
adjective 	 antibiótico 	 316 	 antibiotic 	 antibiotic 	 antibiotic
adjective 	 siamés 	 316 	 siamese 	 Siamese 	 siamese
noun 	 siamés 	 316 	 Siamese 	 Siamese 	 siamese twin
adverb 	 levemente 	 316 	 lightly 	 lightly 	 slightly
noun 	 criminalística 	 316 	 forensic science 	 forensic science 	 forensic science
adjective 	 criminalístico 	 316 	  	  	 
adjective 	 pasmado 	 316 	  	 absent-minded 	 
noun 	 batuta 	 315 	 baton 	 baton 	 baton
noun 	 vaselina 	 315 	  	 petroleum jelly 	 
noun 	 controladora 	 315 	 controller 	  	 control freak; controller
noun 	 disolución 	 315 	 dissolution 	 dissolution 	 dissolution; breach
adjective 	 incansable 	 315 	 relentless 	 tireless, untiring, indefatigable, unflagging, inexhaustible, unwearied 	 indefatigable; unstinting; unwearied; relentless
adjective 	 colegial 	 315 	  	 collegiate 	 
noun 	 colegial 	 315 	 schoolboy 	 schoolboy 	 schoolchild
noun 	 estigma 	 315 	 stigma 	 stigma 	 stigma; onus
verb 	 comunicarle 	 315 	  	  	 
verb 	 entonar 	 315 	 to place 	  	 place
adjective 	 revisor 	 315 	  	 revising 	 
noun 	 revisor 	 315 	 reviser 	 reviser 	 conductor; ticket inspector; referee
noun 	 laringe 	 315 	 larynx 	 larynx 	 larynx
verb 	 molinar 	 315 	  	 To mill 	 
noun 	 índole 	 314 	 sort 	 type 	 sort
noun 	 canapé 	 314 	 canapé 	 snack food 	 canapé
noun 	 cappuccino 	 314 	  	  	 
adjective 	 vencedores 	 314 	  	  	 
verb 	 calmarla 	 314 	  	  	 
noun 	 cuidadora 	 314 	  	  	 
adjective 	 premiado 	 314 	 prizewinning 	 award-winning, prizewinning, awarded 	 prizewinning
noun 	 forja 	 314 	 forge 	 forge 	 forge; foundry
noun 	 palomo 	 313 	 pigeon 	 coward, no-good 	 pigeon
noun 	 feriado 	 313 	 holiday 	 holiday 	 holiday; public holiday
verb 	 feriar 	 313 	  	 to buy or sell at a fair 	 
noun 	 armadillo 	 313 	 armadillo 	  	 armadillo
adjective 	 merecedor 	 313 	 deserving 	 deserving 	 deserving
noun 	 urticaria 	 313 	 rash 	  	 rash; urticaria
verb 	 correrse 	 313 	 to come 	  	 come; cum; jizz
adjective 	 saudí 	 313 	 saudi 	 Saudi 	 saudi
noun 	 saudí 	 313 	 saudi 	 Saudi 	 saudi
noun 	 cúspide 	 313 	 peak; zenith 	 peak; zenith 	 acme; apex; cusp; beacon
noun 	 rcp 	 313 	  	 nodot=1; CPR 	 
noun 	 consigna 	 313 	 slogan, chant 	 slogan, chant 	 watchword; left-luggage office; slogan; consignment
verb 	 consignar 	 313 	 to consign 	 to consign 	 consign
adverb 	 furtivamente 	 313 	 stealthily 	 by stealth, furtively 	 stealthily; furtively; clandestinely
adjective 	 marroquí 	 312 	 moroccan 	 Moroccan 	 moroccan
noun 	 marroquí 	 312 	 moroccan 	 Moroccan 	 moroccan
verb 	 amarar 	 312 	  	 to land an aircraft on water 	 
noun 	 carabina 	 312 	 carbine 	 carbine 	 chaperone; carbine
noun 	 rider 	 312 	  	 rider, biker 	 
adjective 	 filial 	 312 	 filial 	  	 filial
noun 	 filial 	 312 	 subsidiary 	 subsidiary 	 subsidiary; affiliate
noun 	 frac 	 312 	 tailcoat 	 tailcoat 	 tailcoat; swallowtail
adjective 	 anestésico 	 312 	 anesthetic 	 anesthetic 	 anesthetic
noun 	 anestésico 	 312 	 anesthetic 	 anesthetic 	 anesthetic
noun 	 salvia 	 312 	 sage 	 sage 	 sage
verb 	 mullir 	 312 	 to plump up 	  	 plump up
verb 	 urgir 	 312 	 to urge 	 to be urgent, pressing 	 urge
adverb 	 brillantemente 	 311 	 brilliantly 	  	 brilliantly
noun 	 sanción 	 311 	 sanction 	 sanction 	 demerit; sanction
noun 	 tanda 	 311 	 time 	 time, instance 	 time; showing; batch
noun 	 bosquejo 	 311 	 sketch 	 stub, outline, sketch 	 sketch; adumbration
verb 	 bosquejar 	 311 	 to sketch 	  	 sketch
noun 	 insurrección 	 311 	 insurrection; rebellion 	 insurrection; rebellion 	 rebellion; insurrection
noun 	 instructora 	 311 	 instructor 	  	 instructor
noun 	 dramaturgo 	 311 	 playwright 	 playwright, dramatist, dramaturge 	 dramaturge; playwright
noun 	 embudo 	 311 	 funnel 	 funnel 	 funnel; bottleneck
interjection 	 porras 	 311 	  	 shit 	 
adjective 	 nefasto 	 310 	  	 ill-omened, ominous 	 
noun 	 calza 	 310 	  	 stocking, sock 	 
noun 	 tirita 	 310 	 dressing 	 band-aid, sticking plaster, Elastoplast 	 band-aid; dressing
noun 	 tumulto 	 310 	 combustion; rampage; mayhem 	  	 rampage; tumult; mayhem; riot; combustion; fracas
noun 	 minotauro 	 310 	 minotaur 	 minotaur 	 minotaur
noun 	 incinerador 	 310 	 burner 	  	 burner
adjective 	 selecto 	 309 	 plum; select 	 select, exquisite 	 select; plum
noun 	 lince 	 309 	 lynx 	 lynx 	 lynx
noun 	 gaje 	 309 	  	 pay; salary 	 
noun 	 sodomía 	 309 	 sodomy 	  	 sodomy
noun 	 dial 	 309 	  	  	 
noun 	 benevolencia 	 309 	 benevolence 	 benevolence 	 benevolence
noun 	 pesebre 	 309 	 manger; cot 	 nativity scene 	 manger; cot; nativity scene
adjective 	 agostino 	 309 	  	 Of or pertaining to the Fiestas patronales de San Salvador, a yearly celebration at the beginning of August in San Salvador 	 
noun 	 liceo 	 309 	 lycée 	 secondary school, high school 	 lycée
adjective 	 predestinado 	 309 	  	  	 
verb 	 predestinar 	 309 	 to predestine 	  	 predestine
noun 	 geek 	 309 	  	  	 
adjective 	 primarios 	 308 	  	  	 
noun 	 quijada 	 308 	 jaw, jawbone 	 jaw, jawbone 	 jaw; mandible
adjective 	 viajante 	 308 	  	 that travels, who travels, travelling 	 
noun 	 viajante 	 308 	 travelling salesman 	 travelling salesman 	 travelling salesman
noun 	 prosa 	 308 	 prose 	 prose 	 prose
verb 	 redoblar 	 308 	 to roll 	  	 roll
noun 	 pomelo 	 308 	 grapefruit 	  	 grapefruit; pomelo
noun 	 trapecio 	 308 	 trapeze 	 trapezoid 	 trapezium; trapeze
noun 	 obstetricia 	 308 	 obstetrics 	 obstetrics 	 obstetrics
noun 	 corner 	 308 	  	  	 
noun 	 judaísmo 	 308 	  	 Judaism 	 
noun 	 dorso 	 307 	 back 	 back 	 back; verso; backstroke
noun 	 palmera 	 307 	 palm 	 palm 	 palmier; palm tree
adjective 	 supernatural 	 307 	  	  	 
noun 	 lavada 	 307 	  	 a washing, a cleaning, a laundry load 	 
noun 	 acupuntura 	 307 	 acupuncture 	 acupuncture 	 acupuncture
noun 	 usurero 	 307 	 usurer 	 usurer, loan shark 	 usurer; loan shark
adjective 	 filántropo 	 307 	  	 philanthropic 	 
noun 	 filántropo 	 307 	 philanthropist 	 philanthropist 	 philanthropist
noun 	 paralela 	 307 	  	 parallel 	 
verb 	 refutar 	 306 	 to refute 	 to refute 	 rebut; refute; upend
noun 	 sarín 	 306 	 sarin 	 sarin 	 sarin
noun 	 afeitada 	 306 	  	 shave 	 
verb 	 ludir 	 306 	  	  	 
noun 	 calado 	 306 	 draught 	 draught 	 draft; significance
adjective 	 alterno 	 306 	 alternating; alternate 	  	 alternating; alternate
verb 	 alternar 	 306 	 to alternate 	 to alternate 	 toggle; alternate; associate
noun 	 olimpíada 	 306 	 olympiad 	 olympiad 	 olympiad
verb 	 radicar 	 306 	 to root 	 to root 	 take root
noun 	 bóxer 	 306 	 boxer 	 boxer 	 boxer; boxer shorts
noun 	 destrozo 	 306 	  	 destruction 	 
noun 	 espiritismo 	 305 	  	  	 
adjective 	 indochino 	 305 	  	  	 
adjective 	 finito 	 305 	 finite 	 finite 	 finite
noun 	 estetoscopio 	 305 	 stethoscope 	 stethoscope 	 stethoscope
noun 	 rústico 	 305 	  	 rustic 	 
noun 	 golondrina 	 305 	 swallow 	 swallow 	 swallow; barn swallow
verb 	 reorganizar 	 305 	 to reorganize 	 to reorganize 	 shake up; rearrange; rally; reshuffle; reorganize
noun 	 navy 	 305 	  	  	 
noun 	 nexo 	 305 	 nexus 	 link, nexus 	 nexus
noun 	 blondie 	 304 	  	  	 
adjective 	 teen 	 304 	  	  	 
noun 	 dinar 	 304 	 dinar 	  	 dinar
adjective 	 agonizante 	 304 	  	 dying 	 
noun 	 curvatura 	 304 	 curvature 	 curvature 	 curvature; warp
noun 	 bolchevique 	 304 	 bolshevik 	 Bolshevik 	 bolshevik
verb 	 desplazar 	 304 	 to displace 	  	 displace
noun 	 merlot 	 304 	  	  	 
noun 	 cinto 	 304 	 belt 	 belt 	 belt
adjective 	 forzoso 	 304 	  	 obligatory, compulsory 	 
noun 	 redentor 	 304 	 redeemer 	 redeemer 	 redeemer
noun 	 jeta 	 303 	 face 	 snout 	 face; mug; mush
noun 	 posta 	 303 	  	 slug 	 
